0.000000; 0.311305
0.073260; 2.196693
0.146520; 5.829552
0.219780; 10.383861
0.293040; 15.478083
0.366300; 20.029625
0.439560; 24.761171
0.512821; 29.915464
0.586081; 34.716194
0.659341; 39.456749
0.732601; 44.301514
0.805861; 49.345512
0.879121; 54.595383
0.952381; 59.187130
1.000000; 62.928455
0.000000; 0.341861
0.073260; 2.482699
0.146520; 6.226333
0.219780; 10.865101
0.293040; 15.701662
0.366300; 20.343199
0.439560; 25.678759
0.512821; 30.548500
0.586081; 35.205120
0.659341; 39.878979
0.732601; 45.148373
0.805861; 50.134747
0.879121; 55.430393
0.952381; 60.381554
1.000000; 64.242592
0.000000; 0.287700
0.073260; 2.497874
0.146520; 6.255386
0.219780; 10.875343
0.293040; 15.632520
0.366300; 20.348335
0.439560; 25.615429
0.512821; 30.848961
0.586081; 35.900219
0.659341; 40.412769
0.732601; 45.825787
0.805861; 51.061623
0.879121; 55.741863
0.952381; 61.743736
1.000000; 65.614929
0.000000; 0.276202
0.073260; 2.458365
0.146520; 6.347816
0.219780; 11.026239
0.293040; 15.713014
0.366300; 20.596567
0.439560; 26.328695
0.512821; 31.159225
0.586081; 36.528198
0.659341; 40.966122
0.732601; 46.634697
0.805861; 52.358604
0.879121; 57.311626
0.952381; 63.288559
1.000000; 66.313652
0.000000; 0.303882
0.073260; 2.472433
0.146520; 6.187509
0.219780; 10.825632
0.293040; 15.487012
0.366300; 20.853441
0.439560; 26.093231
0.512821; 31.761999
0.586081; 36.983353
0.659341; 41.643364
0.732601; 47.585888
0.805861; 53.490246
0.879121; 58.486980
0.952381; 64.413780
1.000000; 68.422211
0.000000; 0.291645
0.073260; 2.432120
0.146520; 6.025558
0.219780; 10.907607
0.293040; 15.802323
0.366300; 21.204443
0.439560; 26.389341
0.512821; 32.293491
0.586081; 37.455002
0.659341; 42.561237
0.732601; 48.243244
0.805861; 53.618061
0.879121; 59.715038
0.952381; 65.841003
1.000000; 69.856514
0.000000; 0.242972
0.073260; 2.391526
0.146520; 6.053185
0.219780; 10.628445
0.293040; 15.888624
0.366300; 21.048485
0.439560; 26.695942
0.512821; 32.648102
0.586081; 38.257961
0.659341; 43.082104
0.732601; 49.155537
0.805861; 54.942127
0.879121; 60.494213
0.952381; 66.675224
1.000000; 71.355942
0.000000; 0.232330
0.073260; 2.297629
0.146520; 6.081078
0.219780; 10.636260
0.293040; 16.140539
0.366300; 21.503336
0.439560; 26.918633
0.512821; 32.811935
0.586081; 38.881481
0.659341; 44.072861
0.732601; 49.869877
0.805861; 56.581825
0.879121; 62.473320
0.952381; 68.899994
1.000000; 74.054390
0.000000; 0.221912
0.073260; 2.256786
0.146520; 5.914910
0.219780; 10.422091
0.293040; 16.069077
0.366300; 21.253944
0.439560; 27.245655
0.512821; 33.604012
0.586081; 39.641743
0.659341; 44.528214
0.732601; 50.123077
0.805861; 57.273270
0.879121; 63.749493
0.952381; 70.399002
