5001930.000000;0.007253
5002623.000000;0.006447
5003986.000000;0.010476
5005230.000000;0.008864
5006450.000000;0.009670
5007666.000000;0.014505
5008916.000000;0.008059
5010130.000000;0.010476
5011346.000000;0.000000
5012545.000000;0.013700
5013774.000000;0.012894
5015002.000000;0.010476
5016220.000000;0.012894
5017433.000000;0.012894
5018657.000000;0.014505
5019890.000000;0.019341
5021101.000000;0.017729
5022322.000000;0.019341
5023546.000000;0.019341
5024761.000000;0.021758
5026008.000000;0.022564
5027224.000000;0.019341
5028440.000000;0.042711
5029669.000000;0.026593
5030909.000000;0.027399
5032132.000000;0.029011
5033349.000000;0.027399
5034580.000000;0.032234
5035801.000000;0.033040
5037038.000000;0.034652
5038259.000000;0.037875
5039469.000000;0.037070
5040698.000000;0.033040
5041943.000000;0.041905
5043164.000000;0.039487
5044379.000000;0.041905
5045600.000000;0.047546
5046815.000000;0.048352
5048061.000000;0.049963
5049279.000000;0.049963
5050505.000000;0.055604
5051722.000000;0.054799
5052955.000000;0.058022
5054179.000000;0.053993
5055390.000000;0.035458
5056612.000000;0.066081
5057828.000000;0.066081
5059073.000000;0.062857
5060287.000000;0.067692
5061519.000000;0.073333
5062742.000000;0.074945
5063974.000000;0.078974
5065191.000000;0.078974
5066403.000000;0.081392
5067626.000000;0.087033
5068849.000000;0.085421
5070091.000000;0.088645
5071307.000000;0.092674
5072533.000000;0.095092
5073754.000000;0.095092
5074998.000000;0.099121
5076221.000000;0.097509
5077435.000000;0.106374
5078658.000000;0.105568
5079877.000000;0.107985
5081130.000000;0.116044
5082348.000000;0.113626
5083573.000000;0.113626
5084791.000000;0.117656
5086037.000000;0.120073
5087248.000000;0.123297
5088465.000000;0.124908
5089693.000000;0.127326
5090925.000000;0.130549
5092180.000000;0.132967
5093397.000000;0.136190
5094623.000000;0.138608
5095839.000000;0.140220
5097081.000000;0.143443
5098299.000000;0.145861
5099530.000000;0.148278
5100752.000000;0.151502
5101971.000000;0.153919
5103224.000000;0.156337
5104446.000000;0.155531
5105666.000000;0.161172
5106890.000000;0.161172
5108130.000000;0.167619
5109354.000000;0.169231
5110590.000000;0.170842
5111810.000000;0.172454
5113035.000000;0.174872
5114276.000000;0.178901
5115498.000000;0.181319
5116720.000000;0.184542
5117949.000000;0.187766
5119181.000000;0.188571
5120408.000000;0.259487
5121627.000000;0.200659
